practice,pct,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,dispensing_patients,total_items,list_size,Principal Supplier,Principal System
M92014,06A,6,0.263612709153003,1.0,1.0,387.59999999999997,83.18,21.11,491.89,31.4844111549852,80.9782264490032,55.6939127609814,23.000987166831198,15.4787759131293,0.0,32110.0,2001.0,EMIS,EMIS Web
M92015,06A,6,0.31039591766367014,1.0,1.0,283.0,70.75,10.76,364.51,35.9367561576355,60.079270625562,47.25902960499229,16.903331512834498,18.798470780994002,0.0,6197.0,2537.083333333333,EMIS,EMIS Web
M92016,06A,6,0.5196413599045417,5.0,5.0,418.8300000000001,97.0,24.35,540.1800000000002,40.8736704759149,58.435130443689296,47.459230908745695,13.0365659777424,23.6652695476225,0.0,206505.0,13467.25,EMIS,EMIS Web
M92017,06A,6,,,,,,,,,,,,,,,,,
M92019,06A,6,0.5216093762763897,6.0,6.0,379.83,68.78999999999999,23.84,472.46,41.4049970400374,66.1644235422255,53.4520276275107,13.627160878367901,24.9493848310232,0.0,161811.0,6413.083333333334,EMIS,EMIS Web
M92020,06A,6,,,,,,,,,,,,,,,,,
M92021,,,,,,,,,,,,,,,,,,,
M92022,06A,6,0.43808961483487513,2.0,4.0,430.17,96.26,25.66,552.09,29.174185881158,65.2513188471397,51.421449124329996,16.810563737938,24.261046216353503,0.0,79194.0,4091.3333333333335,EMIS,EMIS Web
M92023,,,,,,,,,,,,,,,,,,,
M92024,06A,6,0.5125510578985374,8.0,6.0,415.2900000000001,97.0,27.0,539.2900000000001,33.238297463909504,60.6407152122414,56.769010367488605,14.7402901263453,24.989861176103602,0.0,269053.0,13600.583333333334,EMIS,EMIS Web
M92026,06A,6,0.5386506669985504,2.0,2.0,404.8000000000001,70.19,27.0,501.9900000000001,28.8586602017068,67.2507659492707,59.895812144531,20.1448151021464,19.948280320662,0.0,87146.0,3841.6666666666665,TPP,SystmOne
M92027,06A,6,0.5378188367193646,2.0,2.0,389.42,95.25,26.7,511.37,42.2429661330049,76.6545761870205,51.3981849222834,29.4678560442941,15.718240541371902,0.0,104076.0,3184.5833333333335,,
M92028,06A,6,0.3370013400352829,7.0,7.0,433.72,84.41,21.72,539.85,41.4321819759134,69.98757928660349,50.7221960601984,7.32925586136595,19.0601427115189,0.0,123587.0,10044.666666666666,EMIS,EMIS Web
M92029,06A,6,0.45888925192918617,4.0,3.0,433.92999999999995,93.9,27.0,554.8299999999999,24.875422836752897,93.20092983311778,69.649492978198,19.6476360392507,18.6306868867083,0.0,115666.0,4645.666666666666,EMIS,EMIS Web
M92030,06A,6,0.48209943851183124,2.0,2.0,429.86,94.44999999999999,26.18,550.4899999999999,46.297261824324295,75.4526254166874,58.766704400090894,14.532158259891201,23.416463528970603,0.0,100872.0,5298.416666666666,EMIS,EMIS Web
M92031,06A,6,0.4434426947386116,,,404.60999999999996,95.29,27.0,526.9,37.178440298507496,53.02380028346501,49.247141371097605,9.731074148919632,24.8406653194466,0.0,50218.0,6452.2,,
M92035,06A,6,0.4506844430482748,2.0,2.0,392.1800000000001,87.0,24.560000000000002,503.7400000000001,40.27224035507,71.2364689371861,41.147850425056504,10.889230244069,22.7479091995221,0.0,101670.0,6037.454545454546,,
M92036,06A,,,,,,,,,,,,,,,,,,
M92039,06A,6,0.45188721800609527,4.0,4.0,419.90000000000003,97.0,26.8,543.7,30.5068102428394,58.872219648676605,56.369209955174206,15.8779576587796,21.1550435865504,0.0,126007.0,6462.333333333333,EMIS,EMIS Web
M92040,06A,,0.5502749518410909,2.0,2.0,430.98,97.0,27.0,554.98,36.0536970747889,70.7899802848858,65.0135942207601,14.920874152223101,23.5810097965335,0.0,191631.0,7368.250000000001,EMIS,EMIS Web
M92041,06A,6,0.43613874381888745,1.0,1.0,412.42999999999995,92.9,25.92,531.2499999999999,31.494576580491,59.1877999607675,53.5611498312774,13.1350412505428,24.802431610942303,0.0,59068.0,4584.666666666667,EMIS,EMIS Web
M92042,06A,6,0.31551725741609477,3.0,3.0,432.7,96.37,24.0,553.0699999999999,28.6511020348837,90.7215822135107,66.4218910392707,18.1104651162791,17.5058139534884,0.0,21344.0,3466.4166666666665,EMIS,EMIS Web
M92043,06A,6,0.5000578550238848,3.0,3.0,433.2,97.0,27.0,557.2,19.773369236883898,77.73910704906291,57.1409276286917,21.9420174741859,17.962668784749802,0.0,109102.0,5273.916666666667,EMIS,EMIS Web
M92044,06A,6,0.5302007024723585,3.0,3.0,433.65000000000003,94.75,26.9,555.3000000000001,22.5185936837143,94.31222697707692,54.744796331045706,24.2402826855124,18.6902237926973,0.0,78515.0,4287.916666666667,EMIS,EMIS Web
M92605,,,,,,,,,,,,,,,,,,,
M92607,06A,6,0.5530067616138927,3.0,3.0,434.07,97.0,27.0,558.0699999999999,34.8097482064337,64.5308083061301,49.2006068667443,12.6706254337935,23.6986195727616,0.0,345696.0,13565.75,EMIS,EMIS Web
M92609,06A,6,0.659271096212098,2.0,2.0,390.24999999999994,97.0,24.71,511.9599999999999,29.1178749260209,92.4220357834337,56.25395239622971,14.882712398975,22.621722846441898,0.0,91444.0,5207.416666666667,EMIS,EMIS Web
M92610,06A,,,,,,,,,,,,,,,,,,
M92611,,,,,,,,,,,,,,,,,,,
M92612,06A,6,0.34013970087297263,2.0,2.0,422.93,92.11,25.880000000000003,540.92,38.613736344217294,77.00906316565829,45.4526571044219,11.714460036607699,22.5198291641245,0.0,122808.0,4110.916666666667,EMIS,EMIS Web
M92614,,,,,,,,,,,,,,,,,,,
M92619,,,,,,,,,,,,,,,,,,,
M92620,,,,,,,,,,,,,,,,,,,
M92624,,,,,,,,,,,,,,,,,,,
M92625,,,,,,,,,,,,,,,,,,,
M92627,06A,6,0.5123390768320739,3.0,3.0,430.94000000000005,96.67,27.0,554.61,42.636025015441604,89.50808838137579,64.54076669659861,19.5799876466955,22.643607164916602,0.0,75706.0,3231.5,EMIS,EMIS Web
M92628,,,,,,,,,,,,,,,,,,,
M92629,06A,6,0.5016548429343741,2.0,2.0,433.19,97.0,27.0,557.19,31.225577686915898,60.1578468663124,54.8715103423251,8.67406542056075,27.832943925233604,0.0,49665.0,3562.3333333333335,EMIS,EMIS Web
M92630,06A,6,0.41759379751592524,5.0,5.0,432.09000000000003,97.0,27.0,556.09,43.564506490990105,87.8953992863546,63.804984090278396,13.0906274206042,25.449264136328395,0.0,157050.0,5319.333333333333,EMIS,EMIS Web
M92631,,,,,,,,,,,,,,,,,,,
M92636,,,,,,,,,,,,,,,,,,,
M92637,06A,6,,,,,,,,,,,,,,,,,
M92638,,,,,,,,,,,,,,,,,,,
M92640,06A,6,0.4436998757329682,1.0,1.0,422.84999999999997,95.58,22.55,540.9799999999999,31.5760796041308,77.42621723665859,51.1596228581406,11.440860215053801,20.275268817204303,0.0,29508.0,2432.3333333333335,EMIS,EMIS Web
M92642,06A,6,,,,,,,,,,,,,,,,,
M92643,06A,6,0.1256876275006444,1.0,1.0,400.96,90.53999999999999,22.22,513.72,,,,,,,98.0,2702.0,,
M92644,,,,,,,,,,,,,,,,,,,
M92645,,,,,,,,,,,,,,,,,,,
M92647,06A,6,0.5382629853502039,2.0,2.0,400.88,86.36,25.75,512.99,36.8851638586059,94.5188403713258,66.6053821172332,23.770221195113898,18.2568504456916,0.0,69019.0,3018.75,EMIS,EMIS Web
M92648,,,,,,,,,,,,,,,,,,,
M92649,06A,6,0.56059307450807,4.0,4.0,428.85,94.38,25.5,548.73,43.4946091081594,75.1930133205817,58.677026650946296,18.668831168831197,22.8192640692641,0.0,69359.0,3750.75,EMIS,EMIS Web
M92650,,,,,,,,,,,,,,,,,,,
M92651,,,,,,,,,,,,,,,,,,,
M92654,06A,6,0.4718482667781558,2.0,2.0,428.8300000000001,96.03999999999999,24.77,549.6400000000001,43.8391960200352,71.5790771833875,59.9246615752475,13.8332430969139,24.531672983215998,0.0,174480.0,7702.583333333333,EMIS,EMIS Web
M92656,06A,,,,,,,,,,,,,,0.0,524.0,,,
M92657,06A,,,,,,,,,,,,,,0.0,6002.0,,,
N81001,01R,3,0.5630508412382291,5.0,5.0,435.0,95.6,26.560000000000002,557.1600000000001,12.9204559552014,85.92619702451721,56.57809308089029,29.995693367786398,15.559862187769198,0.0,84290.0,4650.583333333333,EMIS,EMIS Web
N81002,01C,3,0.44786216608403945,9.0,9.0,426.26,86.48,25.439999999999998,538.1800000000001,6.75587251480971,89.3356310718435,56.120659241253996,23.825367199545603,18.9547999675404,0.0,185375.0,12591.583333333332,EMIS,EMIS Web
N81005,02F,3,0.4603824430470041,8.0,8.0,434.72,96.9,27.0,558.62,11.517169004749801,95.20686059061491,50.2802955587226,20.035343494588002,19.7901480008836,0.0,157808.0,9261.833333333332,EMIS,EMIS Web
N81006,02F,3,0.4264935561624266,1.0,1.0,434.89,97.0,27.0,558.89,12.872592732327199,89.57408401144491,45.3695215667913,22.678571428571402,18.781746031746,4386.0,117164.0,5088.0,EMIS,EMIS Web
N81007,02E,4,0.5545853584286549,,,424.1700000000001,81.25,26.689999999999998,532.1100000000001,19.105853711583897,80.3178497001015,52.94649521842071,19.436832656146603,17.5677974109421,0.0,207087.0,10526.333333333334,TPP,SystmOne
N81008,01R,3,0.5975340783544651,5.0,5.0,429.83,97.0,27.0,553.8299999999999,10.591308920587599,85.2302273275755,62.886829924820994,28.7843304236747,17.5154353842878,0.0,236621.0,9526.75,EMIS,EMIS Web
N81009,02F,3,0.48175041960883,3.0,3.0,395.5499999999999,67.03999999999999,27.0,489.5899999999999,10.1066106659298,70.5404155133521,58.386472849048204,22.2817869415808,20.4893470790378,0.0,120711.0,7259.083333333334,EMIS,EMIS Web
N81010,01R,3,0.48149019408897825,4.0,4.0,435.0,97.0,27.0,559.0,13.8243075346784,72.9089135898,60.954101342857,21.0526315789474,19.1868893791365,0.0,136748.0,6597.333333333333,EMIS,EMIS Web
N81011,01F,4,0.5977999071956942,11.0,10.0,431.86000000000007,97.0,27.0,555.8600000000001,20.020253485209103,72.2495457425872,49.496652600934404,19.112773009263197,19.811336789326102,0.0,297575.0,14466.083333333334,EMIS,EMIS Web
N81012,02E,4,0.4841803006722595,9.0,12.0,417.24,95.98,26.78,540.0,24.026205621753697,78.1121309475583,59.3147338106592,14.8691312760974,21.611162032793604,0.0,161839.0,10050.833333333334,TPP,SystmOne
N81013,01C,3,0.43616875144072287,5.0,5.0,435.0,97.0,27.0,559.0,16.580180176669298,86.741607185603,54.191544576123,18.5113016367888,19.337490257209698,0.0,174455.0,7791.5,EMIS,EMIS Web
N81014,02E,4,0.49181006823640583,7.0,7.0,406.06999999999994,96.99000000000001,27.0,530.06,7.03618850549207,85.0383940168415,48.149990415126894,20.3040053256407,21.468989237767698,0.0,146861.0,8994.5,TPP,SystmOne
N81015,01R,3,0.5265997274059767,10.0,10.0,398.44,90.75,27.0,516.19,28.8230957295075,71.5609716302099,50.891887830631106,12.7243751048482,23.9724878376111,0.0,145288.0,11853.666666666666,,
N81016,01R,3,0.5624468680650588,6.0,6.0,434.43000000000006,96.95,27.0,558.3800000000001,27.154681517509697,85.19930396856641,57.239077299746505,11.820009077352,23.2081955520975,0.0,283657.0,18894.333333333332,EMIS,EMIS Web
N81017,02F,3,0.583558775346546,3.0,3.0,355.88,76.34,24.0,456.22,12.4329094360087,64.61116066162171,56.78839425628839,20.3362255965293,18.9226319595083,0.0,107974.0,5537.0,,
N81018,02F,3,0.5788773619938893,4.0,4.0,421.79,96.72,27.0,545.51,7.87087340631037,80.26827816666791,43.9225212792054,26.384615384615397,18.7948717948718,2632.0,191646.0,7869.583333333334,EMIS,EMIS Web
N81019,01F,4,0.5268607906777604,11.0,11.0,422.04,97.0,27.0,546.04,44.331295190297006,65.3875486849599,69.0904043654238,14.562944374738601,22.730238393977398,0.0,320800.0,12440.25,EMIS,EMIS Web
N81020,02E,4,0.5040403269959475,10.0,8.0,426.07000000000005,89.9,27.0,542.97,9.8931020940657,60.26454312984529,61.547458477666204,26.747842376396605,17.951428380277,0.0,259088.0,14694.083333333334,TPP,SystmOne
N81021,01C,3,0.4611510523814063,5.0,5.0,418.15,96.53,27.0,541.68,6.211620332956199,76.0548585493717,56.6769927478785,27.5416195248101,16.7544852109261,0.0,130967.0,6029.166666666666,EMIS,EMIS Web
N81022,01C,3,0.44760969582918225,8.0,9.0,423.64000000000004,95.27,27.0,545.9100000000001,7.51618846540536,87.044491538425,53.8251404006112,22.1917557810072,18.334704323188,0.0,204635.0,11061.75,EMIS,EMIS Web
N81023,02F,3,0.478653807513418,13.0,13.0,435.0,96.59,27.0,558.59,24.0544464959301,83.50334311709041,64.7915036974799,18.244987095493396,19.1026404605916,0.0,107214.0,5054.166666666667,,
N81024,02D,3,0.4747529383312551,7.0,7.0,431.91999999999996,97.0,27.0,555.92,27.8347490439276,76.49116581904092,60.6738822077413,17.4987080103359,20.822739018087898,0.0,228300.0,9983.75,EMIS,EMIS Web
N81025,02D,3,0.5211300440795552,6.0,8.0,429.49,97.0,27.0,553.49,15.9239869663996,78.31654867764492,42.662163123829,17.2167282259025,21.632312641487,0.0,178150.0,8724.333333333334,EMIS,EMIS Web
N81026,01C,3,0.5030306485671207,,8.0,423.9100000000001,91.65,24.0,539.5600000000001,10.680039032886,84.4411120388389,47.8135625095502,22.1288802376806,20.854420653621602,0.0,181958.0,9825.25,EMIS,EMIS Web
N81027,01C,3,0.5387416561069829,7.0,7.0,421.03000000000003,94.19,27.0,542.22,13.915932166302,70.1992291580337,52.6414327110066,24.8303423314734,17.8947368421053,0.0,308209.0,13396.5,EMIS,EMIS Web
N81028,02E,4,0.4622628593009966,3.0,3.0,433.43,97.0,26.990000000000002,557.4200000000001,21.6985899009625,83.38621135371629,53.1969457771311,15.4693820616543,20.259450411493898,0.0,135182.0,7975.75,TPP,SystmOne
N81029,01C,3,0.47829644856509357,9.0,9.0,435.0,97.0,27.0,559.0,15.137222385381,62.952046451231496,54.5775936239603,22.3282754119759,17.993147332354397,0.0,269729.0,12193.75,EMIS,EMIS Web
N81030,02F,3,0.5945786916543058,9.0,9.0,433.30999999999995,96.57,27.0,556.8799999999999,10.638201448917401,92.0610957706797,46.170456366471605,26.936692187371396,16.558821108092502,3982.0,290500.0,12143.416666666666,EMIS,EMIS Web
N81031,02F,3,0.4955437854610316,5.0,4.0,431.7,97.0,27.0,555.7,8.340764347202299,92.91884099557859,51.7234928501692,29.0322580645161,16.9159872385679,0.0,72726.0,5669.083333333333,EMIS,EMIS Web
N81032,01R,3,0.5462462984331987,18.0,17.0,433.63,96.29,27.0,556.92,10.4119393270105,97.4286921147381,51.5597203700482,20.4136379370024,18.881100726895102,0.0,383729.0,23809.916666666668,EMIS,EMIS Web
N81033,01C,3,0.5357957704194221,,6.0,423.2,85.65,25.4,534.25,5.719739324980821,85.7410088549245,56.095895970548895,25.7606750191767,17.954487343390397,0.0,151220.0,8012.5,EMIS,EMIS Web
N81034,02F,3,0.4706759331740529,7.0,7.0,435.0,95.08,27.0,557.08,14.253029001852902,83.8566007104495,56.9234538067204,17.5086061964615,18.012969337923302,0.0,163726.0,12831.583333333334,EMIS,EMIS Web
N81035,01F,4,0.6798711184330156,8.0,8.0,426.59,97.0,27.0,550.5899999999999,25.560091846476997,70.9989694552368,53.7443703180435,20.5323919473333,18.6814235282893,0.0,220395.0,10174.25,EMIS,EMIS Web
N81036,02E,4,0.4142721626723095,3.0,3.0,429.89000000000004,94.14,27.0,551.0300000000001,24.346016971068398,91.49350240329349,48.6689886907335,18.7914041040556,17.7670059783487,0.0,113132.0,6753.75,TPP,SystmOne
N81037,01F,4,0.5531847127148838,6.0,6.0,367.31,77.32000000000001,25.380000000000003,470.01,32.4089340619308,90.38760436670161,57.566703875591294,15.7805292546735,21.1993202233552,0.0,180403.0,8239.333333333332,EMIS,EMIS Web
N81038,02F,3,0.5235112691738554,5.0,5.0,434.92,96.24,27.0,558.16,14.2488253290036,88.0124264730966,51.646234355055,24.833434282253197,17.961841308298,4688.0,155485.0,6847.166666666667,EMIS,EMIS Web
N81039,01R,3,0.5297176070484243,6.0,6.0,417.75000000000006,96.24,27.0,540.99,13.3473969887555,83.0465317158158,58.87413364983279,18.6130691560297,19.8361592684321,0.0,205147.0,10783.0,EMIS,EMIS Web
N81040,02D,3,0.4790410260050736,5.0,5.0,416.31,95.63,26.29,538.23,28.2957022173355,91.02497604038759,55.700558381248506,13.9637163276526,22.2686457760674,0.0,110228.0,5745.5,EMIS,EMIS Web
N81041,02E,4,0.5766500756537027,6.0,6.0,403.32,95.51,27.0,525.8299999999999,24.638373333333302,78.06050552168091,52.59252405483029,18.9578580862048,18.816184415896302,0.0,181957.0,8476.75,TPP,SystmOne
N81042,01C,3,0.4600638614704023,5.0,5.0,429.39,97.0,27.0,553.39,10.4595555863215,88.09255465901741,61.713786589346704,26.411960132890396,19.1666666666667,0.0,151678.0,7191.499999999999,EMIS,EMIS Web
N81043,01R,3,0.6092153825420942,4.0,4.0,350.38999999999993,63.27,24.0,437.6599999999999,10.1456942296252,80.5540218525754,47.9977581907721,24.3753718024985,16.564544913741802,0.0,136092.0,6799.583333333333,EMIS,EMIS Web
N81044,01R,3,0.5002153739043845,5.0,5.0,402.95000000000005,80.08,27.0,510.03000000000003,19.6571057519473,73.20726870831079,64.1577525309722,17.9331003494758,19.828257613579602,0.0,203007.0,10034.916666666668,EMIS,EMIS Web
N81045,01F,4,0.5513735449679431,7.0,8.0,435.0,93.83,27.0,555.83,28.2470664925531,88.5541724991599,52.7025669403271,18.8544826126825,19.775693023912,0.0,311535.0,14335.083333333334,EMIS,EMIS Web
N81046,02F,3,0.5951519281463968,6.0,7.0,435.0,97.0,27.0,559.0,14.7590383427415,86.8319620220475,53.4869340609958,19.219790675547102,19.974627339042197,0.0,140648.0,9466.166666666666,EMIS,EMIS Web
N81047,01R,3,0.541020833374349,8.0,7.0,435.0,96.75,27.0,558.75,13.417385248970401,57.343210599208405,59.5898217620645,23.0406820221358,19.6171103798983,0.0,278626.0,13287.0,EMIS,EMIS Web
N81048,02E,4,0.5789429235176579,6.0,6.0,432.37000000000006,87.0,25.67,545.0400000000001,30.786142574397395,77.08408547057641,58.0060055781849,15.9327065809005,21.764331660422698,0.0,245312.0,14194.666666666668,EMIS,EMIS Web
N81049,01C,3,0.4508851333274221,5.0,5.0,424.25,97.0,26.86,548.11,13.7454156441718,91.1795878330344,63.44938921826299,23.108384458077698,19.1820040899795,1411.0,129166.0,5959.416666666666,EMIS,EMIS Web
N81050,02F,3,0.4770619060198162,6.0,7.0,410.7099999999999,93.92,25.84,530.4699999999999,20.4511744217321,77.14971846304809,57.316222803209,20.293168370091397,18.969876277568602,0.0,151908.0,7378.166666666666,EMIS,EMIS Web
N81051,02D,3,0.519791974429789,3.0,3.0,435.0,97.0,27.0,559.0,15.3886833443928,45.3418261943684,57.3142893161895,23.183023872679,18.1087533156499,0.0,178205.0,7591.416666666667,EMIS,EMIS Web
N81052,01C,3,0.5532638611469741,7.0,7.0,435.0,97.0,27.0,559.0,15.8028405797101,90.23004087147258,57.8929725523144,22.9580358016238,19.1783233884378,0.0,210082.0,10299.166666666666,EMIS,EMIS Web
N81053,01R,3,0.5605974017770657,7.0,7.0,416.55,92.19,25.92,534.66,26.3697939718422,64.6818064552474,55.5354846055805,17.2967614011897,21.491077329808302,0.0,332264.0,15338.75,EMIS,EMIS Web
N81054,01F,4,0.5280071432200085,8.0,6.0,399.43,96.50999999999999,26.63,522.57,39.0244160238043,64.2091943677156,58.1310840042336,14.458893541988099,22.9270443024025,0.0,188683.0,9146.75,EMIS,EMIS Web
N81055,02D,3,0.5282938331852425,5.0,5.0,428.52,96.50999999999999,27.0,552.03,15.952832093086199,81.4504538297773,58.5521022421795,19.6028100513375,17.1980545798433,213.0,163187.0,7550.916666666666,EMIS,EMIS Web
N81056,02E,4,0.4798739357513011,8.0,8.0,435.0,97.0,27.0,559.0,31.1351927757388,91.17972255153542,52.9925433374081,14.260886357053199,22.365549869653396,0.0,182518.0,10399.75,EMIS,EMIS Web
N81057,01F,4,0.5235412523914647,8.0,8.0,424.9200000000001,85.83,27.0,537.75,29.898636665409303,82.0660779094776,63.1147346147083,19.8943794794417,19.4402112410411,0.0,268040.0,13243.416666666666,EMIS,EMIS Web
N81058,,,,,,,,,,,,,,,,,,,
N81059,02E,4,0.5724993229393165,6.0,8.0,426.48,97.0,27.0,550.48,12.3771735172806,76.3957987144518,50.523331225434596,22.6568055753093,20.5063291139241,0.0,150588.0,7170.166666666667,TPP,SystmOne
N81060,02F,3,0.5734731172621427,9.0,10.0,408.09,97.0,27.0,532.0899999999999,12.706839055794001,90.8181843569886,64.4408484004618,26.688502371809395,17.3751976507793,0.0,229039.0,8964.5,EMIS,EMIS Web
N81061,02D,3,0.4950331795295706,5.0,5.0,435.0,97.0,26.36,558.36,20.0948464159171,76.89021661774429,54.9502506423569,19.155888359428197,19.068754254595,0.0,186817.0,7445.416666666667,EMIS,EMIS Web
N81062,01C,3,0.47689158169718043,15.0,14.0,435.0,97.0,27.0,559.0,15.113339882121801,91.76889037989879,56.057491841293604,20.110012441883303,18.6942570885993,0.0,360032.0,15528.833333333334,EMIS,EMIS Web
N81063,02F,3,0.4724969643946961,,,434.01,90.84,27.0,551.85,33.6202095095272,60.5525755609652,53.2891597495932,14.8553281580805,22.4435426958363,0.0,224430.0,11266.0,EMIS,EMIS Web
N81064,01F,4,0.5352342892689801,1.0,1.0,421.61,97.0,24.82,543.4300000000001,36.202302589428704,56.612512797766,59.5130859298213,17.0803309314118,21.2756872164398,0.0,178407.0,7457.5,EMIS,EMIS Web
N81065,02E,4,0.49502387318574853,5.0,5.0,434.9,97.0,26.98,558.88,30.0100385648806,86.7134548814457,45.7941889969126,12.4151003001106,23.4086242299795,0.0,129133.0,6685.583333333333,TPP,SystmOne
N81066,01F,4,0.4932623717778842,7.0,7.0,415.3399999999999,86.68,27.0,529.02,32.5558528340648,70.2974074705308,60.701022395113895,18.4016431705723,19.1373354495379,0.0,254953.0,11819.666666666666,EMIS,EMIS Web
N81067,02D,3,0.4609922291567677,5.0,5.0,435.0,97.0,27.0,559.0,13.479022729949401,83.5842915572817,51.7152914309145,19.7388542524409,20.698741324550102,0.0,190052.0,8636.75,EMIS,EMIS Web
N81068,01R,3,0.5719524944987303,8.0,9.0,399.34999999999997,96.63,24.689999999999998,520.67,28.163177275737702,69.17773325229429,57.4430975223067,15.9791161114788,20.817707184351804,0.0,296583.0,13550.75,EMIS,EMIS Web
N81069,01C,3,0.3764325539872485,5.0,5.0,434.03000000000003,83.7,27.0,544.73,10.693439735828301,96.8859521105048,49.0289564132021,30.132085855806302,14.5349477160154,3463.0,87318.0,3764.5833333333335,EMIS,EMIS Web
N81070,01C,3,0.5932638636164124,,,431.39000000000004,96.82,27.0,555.21,18.2504859668963,88.8171042839534,56.386687212603,20.5510434872006,19.613447105993604,0.0,234379.0,9797.25,EMIS,EMIS Web
N81071,01R,3,0.5633924447704726,3.0,3.0,429.27000000000004,94.53,27.0,550.8000000000001,10.0452765426969,87.0542391683477,59.127104878473,25.1038205980066,15.535714285714299,3928.0,124642.0,4797.0,EMIS,EMIS Web
